x	y
0.0000000000000000E+000	1.3369156495569712E-007
1.6949152542372881E-002	2.1496029034367953E-002
3.3898305084745763E-002	4.0798931739756183E-002
5.0847457627118647E-002	5.8092260129112214E-002
6.7796610169491525E-002	7.3543307478726477E-002
8.4745762711864403E-002	8.7304273267599444E-002
1.0169491525423729E-001	9.9513257333367022E-002
1.1864406779661017E-001	1.1029520714408172E-001
1.3559322033898305E-001	1.1976280750048389E-001
1.5254237288135594E-001	1.2801731789137816E-001
1.6949152542372881E-001	1.3514934646410420E-001
1.8644067796610170E-001	1.4123957271954832E-001
2.0338983050847459E-001	1.4635941069609476E-001
2.2033898305084745E-001	1.5057162748080033E-001
2.3728813559322035E-001	1.5393091205132148E-001
2.5423728813559321E-001	1.5648440925588941E-001
2.7118644067796610E-001	1.5827221645732958E-001
2.8813559322033899E-001	1.5932785619595832E-001
3.0508474576271188E-001	1.5967872387347870E-001
3.2203389830508472E-001	1.5934652180327932E-001
3.3898305084745761E-001	1.5834767925986631E-001
3.5593220338983050E-001	1.5669376785228867E-001
3.7288135593220340E-001	1.5439191207164132E-001
3.8983050847457629E-001	1.5144520264968758E-001
4.0677966101694918E-001	1.4785311288559222E-001
4.2372881355932202E-001	1.4361192450997046E-001
4.4067796610169491E-001	1.3871516416250201E-001
4.5762711864406780E-001	1.3315405696392679E-001
4.7457627118644069E-001	1.2691800035630382E-001
4.9152542372881358E-001	1.1999506611480931E-001
5.0847457627118642E-001	1.1237253764953431E-001
5.2542372881355937E-001	1.0403749420290510E-001
5.4237288135593220E-001	9.4977455701957592E-002
5.5932203389830504E-001	8.5181106906263765E-002
5.7627118644067798E-001	7.4639125088737990E-002
5.9322033898305082E-001	6.3345141674434668E-002
6.1016949152542377E-001	5.1296878028646027E-002
6.2711864406779660E-001	3.8497504364571680E-002
6.4406779661016944E-001	2.4957285972390036E-002
6.6101694915254239E-001	1.0695594267558813E-002
6.7796610169491522E-001	-4.2566165736183052E-003
6.9491525423728817E-001	-1.9853745516210670E-002
7.1186440677966101E-001	-3.6031734652772152E-002
7.2881355932203384E-001	-5.2703319463954894E-002
7.4576271186440679E-001	-6.9752084656349883E-002
7.6271186440677963E-001	-8.7025007439578458E-002
7.7966101694915257E-001	-1.0432306102556357E-001
7.9661016949152541E-001	-1.2138932756160645E-001
8.1355932203389836E-001	-1.3789385695145573E-001
8.3050847457627119E-001	-1.5341424359767014E-001
8.4745762711864403E-001	-1.6741043451140888E-001
8.6440677966101698E-001	-1.7919165027345318E-001
8.8135593220338981E-001	-1.8787218072434614E-001
8.9830508474576276E-001	-1.9231108559479970E-001
9.1525423728813560E-001	-1.9102761125623552E-001
9.3220338983050843E-001	-1.8207846619842394E-001
9.4915254237288138E-001	-1.6287155157091204E-001
9.6610169491525422E-001	-1.2986708605573841E-001
9.8305084745762716E-001	-7.8060556335495468E-002
1.0000000000000000E+000	-4.9904245283280221E-007
