x	y
0.0000000000000000E+000	3.5641885250233864E-007
1.6949152542372881E-002	5.6516112684830991E-002
3.3898305084745763E-002	1.0563781357124373E-001
5.0847457627118647E-002	1.4764944772739699E-001
6.7796610169491525E-002	1.8282645633740605E-001
8.4745762711864403E-002	2.1145522974022171E-001
1.0169491525423729E-001	2.3384867939629578E-001
1.1864406779661017E-001	2.5035750779196003E-001
1.3559322033898305E-001	2.6137725253727767E-001
1.5254237288135594E-001	2.6735087626304949E-001
1.6949152542372881E-001	2.6876703675552910E-001
1.8644067796610170E-001	2.6615410946016166E-001
2.0338983050847459E-001	2.6007036940870926E-001
2.2033898305084745E-001	2.5109094682068500E-001
2.3728813559322035E-001	2.3979243652468021E-001
2.5423728813559321E-001	2.2673640011183377E-001
2.7118644067796610E-001	2.1245302241948072E-001
2.8813559322033899E-001	1.9742642012958136E-001
3.0508474576271188E-001	1.8208271340253837E-001
3.2203389830508472E-001	1.6678187222168642E-001
3.3898305084745761E-001	1.5181367042628308E-001
3.5593220338983050E-001	1.3739774640383481E-001
3.7288135593220340E-001	1.2368720260958029E-001
3.8983050847457629E-001	1.1077491837295023E-001
4.0677966101694918E-001	9.8701595854738713E-002
4.2372881355932202E-001	8.7464548729826314E-002
4.4067796610169491E-001	7.7026433013517220E-002
4.5762711864406780E-001	6.7323277338814769E-002
4.7457627118644069E-001	5.8271441809396522E-002
4.9152542372881358E-001	4.9773307995847359E-002
5.0847457627118642E-001	4.1721678298964476E-002
5.2542372881355937E-001	3.4002974143101002E-002
5.4237288135593220E-001	2.6499379136530870E-002
5.5932203389830504E-001	1.9090122257233062E-002
5.7627118644067798E-001	1.1652087959990474E-002
5.9322033898305082E-001	4.0599544485469281E-003
6.1016949152542377E-001	-3.8139556698729370E-003
6.2711864406779660E-001	-1.2099922296962679E-002
6.4406779661016944E-001	-2.0930974298935270E-002
6.6101694915254239E-001	-3.0442720549823048E-002
6.7796610169491522E-001	-4.0772599113257584E-002
6.9491525423728817E-001	-5.2058231326075656E-002
7.1186440677966101E-001	-6.4434454767108865E-002
7.2881355932203384E-001	-7.8028505108066956E-002
7.4576271186440679E-001	-9.2952609241890985E-002
7.6271186440677963E-001	-1.0929303749051472E-001
7.7966101694915257E-001	-1.2709428194821351E-001
7.9661016949152541E-001	-1.4633657833258873E-001
8.1355932203389836E-001	-1.6690423206151306E-001
8.3050847457627119E-001	-1.8854118999641281E-001
8.4745762711864403E-001	-2.1078857489614539E-001
8.6440677966101698E-001	-2.3289626800790056E-001
8.8135593220338981E-001	-2.5369592267448315E-001
8.9830508474576276E-001	-2.7141465675134219E-001
9.1525423728813560E-001	-2.8339255490761872E-001
9.3220338983050843E-001	-2.8563460739137958E-001
9.4915254237288138E-001	-2.7205142135131150E-001
9.6610169491525422E-001	-2.3305064455972344E-001
9.8305084745762716E-001	-1.5252997414403269E-001
1.0000000000000000E+000	-9.0241934347383341E-007
