x	y
0.0000000000000000E+000	7.0893834708640083E-007
1.6949152542372881E-002	1.0661798202308426E-001
3.3898305084745763E-002	1.9079369662598589E-001
5.0847457627118647E-002	2.5288398509181437E-001
6.7796610169491525E-002	2.9341664515618160E-001
8.4745762711864403E-002	3.1353257887232844E-001
1.0169491525423729E-001	3.1526230599036648E-001
1.1864406779661017E-001	3.0158443033723692E-001
1.3559322033898305E-001	2.7624110207583835E-001
1.5254237288135594E-001	2.4334369686541604E-001
1.6949152542372881E-001	2.0687037501922076E-001
1.8644067796610170E-001	1.7020234558407729E-001
2.0338983050847459E-001	1.3582859477684603E-001
2.2033898305084745E-001	1.0527409616373851E-001
2.3728813559322035E-001	7.9216947226645698E-002
2.5423728813559321E-001	5.7707297885602506E-002
2.7118644067796610E-001	4.0402252363041256E-002
2.8813559322033899E-001	2.6761499937971743E-002
3.0508474576271188E-001	1.6185100813978087E-002
3.2203389830508472E-001	8.0967216942595850E-003
3.3898305084745761E-001	1.9859246803344229E-003
3.5593220338983050E-001	-2.5764001401766376E-003
3.7288135593220340E-001	-5.9381682335441690E-003
3.8983050847457629E-001	-8.3739641339780242E-003
4.0677966101694918E-001	-1.0095985772626406E-002
4.2372881355932202E-001	-1.1265333152354546E-002
4.4067796610169491E-001	-1.2002424115222196E-002
4.5762711864406780E-001	-1.2395980068094394E-002
4.7457627118644069E-001	-1.2510547161251280E-002
4.9152542372881358E-001	-1.2392679839666371E-002
5.0847457627118642E-001	-1.2076037080640614E-002
5.2542372881355937E-001	-1.1585667205479025E-002
5.4237288135593220E-001	-1.0941752866092783E-002
5.5932203389830504E-001	-1.0163099686368403E-002
5.7627118644067798E-001	-9.2706127180433116E-003
5.9322033898305082E-001	-8.2910284505792811E-003
6.1016949152542377E-001	-7.2611121369212063E-003
6.2711864406779660E-001	-6.2325509704648924E-003
6.4406779661016944E-001	-5.2776831247865969E-003
6.6101694915254239E-001	-4.4961841875087796E-003
6.7796610169491522E-001	-4.0226872123824958E-003
6.9491525423728817E-001	-4.0352092832218779E-003
7.1186440677966101E-001	-4.7640412469497915E-003
7.2881355932203384E-001	-6.5005241726699926E-003
7.4576271186440679E-001	-9.6048257284055451E-003
7.6271186440677963E-001	-1.4511373298962712E-002
7.7966101694915257E-001	-2.1730033549353267E-002
7.9661016949152541E-001	-3.1840063407966253E-002
8.1355932203389836E-001	-4.5472319918441750E-002
8.3050847457627119E-001	-6.3272275269491446E-002
8.4745762711864403E-001	-8.5831724075345686E-002
8.6440677966101698E-001	-1.1356877619444239E-001
8.8135593220338981E-001	-1.4652178341391342E-001
8.9830508474576276E-001	-1.8399781229349327E-001
9.1525423728813560E-001	-2.2396756506329635E-001
9.3220338983050843E-001	-2.6199531265451581E-001
9.4915254237288138E-001	-2.8923146320657439E-001
9.6610169491525422E-001	-2.8824825973570162E-001
9.8305084745762716E-001	-2.2257024462569794E-001
1.0000000000000000E+000	-6.0168246130064383E-006
