x	y
0.0000000000000000E+000	1.5999999013710864E+000
1.6949152542372881E-002	1.5832321569951646E+000
3.3898305084745763E-002	1.5663585108742266E+000
5.0847457627118647E-002	1.5493795548263753E+000
6.7796610169491525E-002	1.5322970973952168E+000
8.4745762711864403E-002	1.5151141322164092E+000
1.0169491525423729E-001	1.4978348137848869E+000
1.1864406779661017E-001	1.4804644370684541E+000
1.3559322033898305E-001	1.4630094166918073E+000
1.5254237288135594E-001	1.4454772632282702E+000
1.6949152542372881E-001	1.4278765532765565E+000
1.8644067796610170E-001	1.4102168912675557E+000
2.0338983050847459E-001	1.3925088602578493E+000
2.2033898305084745E-001	1.3747639595682897E+000
2.3728813559322035E-001	1.3569945269460835E+000
2.5423728813559321E-001	1.3392136427263117E+000
2.7118644067796610E-001	1.3214350140789841E+000
2.8813559322033899E-001	1.3036728363595098E+000
3.0508474576271188E-001	1.2859416301244977E+000
3.2203389830508472E-001	1.2682560505370315E+000
3.3898305084745761E-001	1.2506306683112363E+000
3.5593220338983050E-001	1.2330797190340612E+000
3.7288135593220340E-001	1.2156168207414275E+000
3.8983050847457629E-001	1.1982546573193222E+000
4.0677966101694918E-001	1.1810046284999083E+000
4.2372881355932202E-001	1.1638764655027865E+000
4.4067796610169491E-001	1.1468778141804854E+000
4.5762711864406780E-001	1.1300137869335032E+000
4.7457627118644069E-001	1.1132864865676753E+000
4.9152542372881358E-001	1.0966945061231745E+000
5.0847457627118642E-001	1.0802324093971538E+000
5.2542372881355937E-001	1.0638901991521790E+000
5.4237288135593220E-001	1.0476527794930082E+000
5.5932203389830504E-001	1.0314994221338611E+000
5.7627118644067798E-001	1.0154032449453678E+000
5.9322033898305082E-001	9.9933071462491330E-001
6.1016949152542377E-001	9.8324118383814774E-001
6.2711864406779660E-001	9.6708647600582409E-001
6.4406779661016944E-001	9.5081052998296467E-001
6.6101694915254239E-001	9.3434911838848311E-001
6.7796610169491522E-001	9.1762965349547498E-001
6.9491525423728817E-001	9.0057109436226268E-001
7.1186440677966101E-001	8.8308397007448669E-001
7.2881355932203384E-001	8.6507053162649283E-001
7.4576271186440679E-001	8.4642504619319048E-001
7.6271186440677963E-001	8.2703424207777654E-001
7.7966101694915257E-001	8.0677791108883534E-001
7.9661016949152541E-001	7.8552966324677975E-001
8.1355932203389836E-001	7.6315781753132361E-001
8.3050847457627119E-001	7.3952638441173424E-001
8.4745762711864403E-001	7.1449605634355307E-001
8.6440677966101698E-001	6.8792504818809674E-001
8.8135593220338981E-001	6.5966950233483501E-001
8.9830508474576276E-001	6.2958294581203611E-001
9.1525423728813560E-001	5.9751384572056820E-001
9.3220338983050843E-001	5.6329946787782836E-001
9.4915254237288138E-001	5.2675240802162360E-001
9.6610169491525422E-001	4.8763216794999598E-001
9.8305084745762716E-001	4.4558395837847853E-001
1.0000000000000000E+000	4.0000026737407091E-001
