x	y
0.0000000000000000E+000	1.5999999286953652E+000
1.6949152542372881E-002	1.5877805779789755E+000
3.3898305084745763E-002	1.5755111582673069E+000
5.0847457627118647E-002	1.5631973233792749E+000
6.7796610169491525E-002	1.5508442388582697E+000
8.4745762711864403E-002	1.5384564029694123E+000
1.0169491525423729E-001	1.5260374787711919E+000
1.1864406779661017E-001	1.5135902877204814E+000
1.3559322033898305E-001	1.5011167688619846E+000
1.5254237288135594E-001	1.4886179609246133E+000
1.6949152542372881E-001	1.4760939931614065E+000
1.8644067796610170E-001	1.4635440768620727E+000
2.0338983050847459E-001	1.4509664984928814E+000
2.2033898305084745E-001	1.4383586059576154E+000
2.3728813559322035E-001	1.4257167946758622E+000
2.5423728813559321E-001	1.4130364839214780E+000
2.7118644067796610E-001	1.4003120904378987E+000
2.8813559322033899E-001	1.3875369916289195E+000
3.0508474576271188E-001	1.3747034839620698E+000
3.2203389830508472E-001	1.3618027311499568E+000
3.3898305084745761E-001	1.3488247056982299E+000
3.5593220338983050E-001	1.3357581208343090E+000
3.7288135593220340E-001	1.3225903540795270E+000
3.8983050847457629E-001	1.3093073619950977E+000
4.0677966101694918E-001	1.2958935848828730E+000
4.2372881355932202E-001	1.2823318435315267E+000
4.4067796610169491E-001	1.2686032242331020E+000
4.5762711864406780E-001	1.2546869567092496E+000
4.7457627118644069E-001	1.2405602786441510E+000
4.9152542372881358E-001	1.2261982938761673E+000
5.0847457627118642E-001	1.2115738156136040E+000
5.2542372881355937E-001	1.1966572037644443E+000
5.4237288135593220E-001	1.1814161858851815E+000
5.5932203389830504E-001	1.1658156720867388E+000
5.7627118644067798E-001	1.1498175524477150E+000
5.9322033898305082E-001	1.1333804870418285E+000
6.1016949152542377E-001	1.1164596777468763E+000
6.2711864406779660E-001	1.0990066290990583E+000
6.4406779661016944E-001	1.0809688905544685E+000
6.6101694915254239E-001	1.0622897800896760E+000
6.7796610169491522E-001	1.0429080887668625E+000
6.9491525423728817E-001	1.0227577511877846E+000
7.1186440677966101E-001	1.0017674949445794E+000
7.2881355932203384E-001	9.7986042570223175E-001
7.4576271186440679E-001	9.5695358357964366E-001
7.6271186440677963E-001	9.3295737554512737E-001
7.7966101694915257E-001	9.0777495400024377E-001
7.9661016949152541E-001	8.8130135059370218E-001
8.1355932203389836E-001	8.5342248052090952E-001
8.3050847457627119E-001	8.2401364423537582E-001
8.4745762711864403E-001	7.9293767360172895E-001
8.6440677966101698E-001	7.6004198439449122E-001
8.8135593220338981E-001	7.2515456966900615E-001
8.9830508474576276E-001	6.8807736391293028E-001
9.1525423728813560E-001	6.4857613277564119E-001
9.3220338983050843E-001	6.0636316364051812E-001
9.4915254237288138E-001	5.6106686151502794E-001
9.6610169491525422E-001	5.1217450966475442E-001
9.8305084745762716E-001	4.5891609551297285E-001
1.0000000000000000E+000	4.0000040272254517E-001
