x	y
0.0000000000000000E+000	1.5999996681630759E+000
1.6949152542372881E-002	1.5456529007398574E+000
3.3898305084745763E-002	1.4902863412536309E+000
5.0847457627118647E-002	1.4340308733413176E+000
6.7796610169491525E-002	1.3770955281924131E+000
8.4745762711864403E-002	1.3197747130027346E+000
1.0169491525423729E-001	1.2624490136524604E+000
1.1864406779661017E-001	1.2055735154218907E+000
1.3559322033898305E-001	1.1496610616601419E+000
1.5254237288135594E-001	1.0952605561339974E+000
1.6949152542372881E-001	1.0429279309909236E+000
1.8644067796610170E-001	9.9319560121810757E-001
2.0338983050847459E-001	9.4653799353449730E-001
2.2033898305084745E-001	9.0334230465194321E-001
2.3728813559322035E-001	8.6388236297448173E-001
2.5423728813559321E-001	8.2830455853215579E-001
2.7118644067796610E-001	7.9662377261046158E-001
2.8813559322033899E-001	7.6873225395174993E-001
3.0508474576271188E-001	7.4441895023338045E-001
3.2203389830508472E-001	7.2339450394462224E-001
3.3898305084745761E-001	7.0532052277697332E-001
3.5593220338983050E-001	6.8983526818714969E-001
3.7288135593220340E-001	6.7657729319806681E-001
3.8983050847457629E-001	6.6520139439224257E-001
4.0677966101694918E-001	6.5539041439232115E-001
4.2372881355932202E-001	6.4686069172837035E-001
4.4067796610169491E-001	6.3936437190907547E-001
4.5762711864406780E-001	6.3268845434261411E-001
4.7457627118644069E-001	6.2665231077955985E-001
4.9152542372881358E-001	6.2110427766456999E-001
5.0847457627118642E-001	6.1591779301181360E-001
5.2542372881355937E-001	6.1098774791501553E-001
5.4237288135593220E-001	6.0622687992173774E-001
5.5932203389830504E-001	6.0156273197777388E-001
5.7627118644067798E-001	5.9693481900571188E-001
5.9322033898305082E-001	5.9229235302924488E-001
6.1016949152542377E-001	5.8759219452095379E-001
6.2711864406779660E-001	5.8279724894144469E-001
6.4406779661016944E-001	5.7787504938892720E-001
6.6101694915254239E-001	5.7279667643948606E-001
6.7796610169491522E-001	5.6753579526167952E-001
6.9491525423728817E-001	5.6206796675363702E-001
7.1186440677966101E-001	5.5636998120610481E-001
7.2881355932203384E-001	5.5041945675734338E-001
7.4576271186440679E-001	5.4419433185522958E-001
7.6271186440677963E-001	5.3767266408758330E-001
7.7966101694915257E-001	5.3083215000708661E-001
7.9661016949152541E-001	5.2365003154119671E-001
8.1355932203389836E-001	5.1610250164176719E-001
8.3050847457627119E-001	5.0816458101488116E-001
8.4745762711864403E-001	4.9980925955418437E-001
8.6440677966101698E-001	4.9100712328428092E-001
8.8135593220338981E-001	4.8172522029046866E-001
8.9830508474576276E-001	4.7192615420163792E-001
9.1525423728813560E-001	4.6156748038607526E-001
9.3220338983050843E-001	4.5060176107530342E-001
9.4915254237288138E-001	4.3897997994608717E-001
9.6610169491525422E-001	4.2665998535633570E-001
9.8305084745762716E-001	4.1363586961303866E-001
1.0000000000000000E+000	4.0000029119613262E-001
