x	y
0.0000000000000000E+000	1.5990046968542608E+000
1.6949152542372881E-002	9.3184632969213488E-001
3.3898305084745763E-002	6.2632790068828925E-001
5.0847457627118647E-002	5.9060388792683682E-001
6.7796610169491525E-002	5.7775194184191081E-001
8.4745762711864403E-002	5.7499776526284840E-001
1.0169491525423729E-001	5.7426623245143171E-001
1.1864406779661017E-001	5.7377241483523012E-001
1.3559322033898305E-001	5.7302477767302096E-001
1.5254237288135594E-001	5.7246078203307471E-001
1.6949152542372881E-001	5.7189020182247408E-001
1.8644067796610170E-001	5.7131313873483525E-001
2.0338983050847459E-001	5.7073186612614490E-001
2.2033898305084745E-001	5.7015530138421855E-001
2.3728813559322035E-001	5.6957306635398386E-001
2.5423728813559321E-001	5.6898625858529728E-001
2.7118644067796610E-001	5.6839371342144773E-001
2.8813559322033899E-001	5.6779509017129193E-001
3.0508474576271188E-001	5.6719002668730478E-001
3.2203389830508472E-001	5.6657633915032413E-001
3.3898305084745761E-001	5.6595656391075277E-001
3.5593220338983050E-001	5.6532663797211058E-001
3.7288135593220340E-001	5.6469148657625312E-001
3.8983050847457629E-001	5.6404664905232127E-001
4.0677966101694918E-001	5.6339658492264011E-001
4.2372881355932202E-001	5.6273877364543523E-001
4.4067796610169491E-001	5.6207304858550144E-001
4.5762711864406780E-001	5.6139978756958708E-001
4.7457627118644069E-001	5.6071190858690523E-001
4.9152542372881358E-001	5.6001312375337409E-001
5.0847457627118642E-001	5.5928653985599674E-001
5.2542372881355937E-001	5.5854581512715573E-001
5.4237288135593220E-001	5.5775563169934528E-001
5.5932203389830504E-001	5.5694280906314630E-001
5.7627118644067798E-001	5.5607416199321702E-001
5.9322033898305082E-001	5.5510469239526272E-001
6.1016949152542377E-001	5.5408628595465881E-001
6.2711864406779660E-001	5.5282662076956657E-001
6.4406779661016944E-001	5.5145839519476947E-001
6.6101694915254239E-001	5.5000067972353794E-001
6.7796610169491522E-001	5.4840552403598009E-001
6.9491525423728817E-001	5.4683567546723477E-001
7.1186440677966101E-001	5.4513552874551252E-001
7.2881355932203384E-001	5.4326627125917970E-001
7.4576271186440679E-001	5.4129882102442572E-001
7.6271186440677963E-001	5.3920205961596712E-001
7.7966101694915257E-001	5.3679429853860072E-001
7.9661016949152541E-001	5.3413993634034773E-001
8.1355932203389836E-001	5.3135101820821984E-001
8.3050847457627119E-001	5.2806706246204826E-001
8.4745762711864403E-001	5.2192665895621237E-001
8.6440677966101698E-001	5.1943961306741204E-001
8.8135593220338981E-001	5.2101007028402646E-001
8.9830508474576276E-001	5.0735911000535550E-001
9.1525423728813560E-001	4.9502171620195617E-001
9.3220338983050843E-001	4.9002351313183007E-001
9.4915254237288138E-001	4.7606824328699299E-001
9.6610169491525422E-001	4.6214943755151150E-001
9.8305084745762716E-001	4.4260213137072668E-001
1.0000000000000000E+000	3.9952019016117468E-001
