x	y
0.0000000000000000E+000	1.5999999707893768E+000
1.6949152542372881E-002	1.5871501420899758E+000
3.3898305084745763E-002	1.5743581613457329E+000
5.0847457627118647E-002	1.5617234414229089E+000
6.7796610169491525E-002	1.5493294076133441E+000
8.4745762711864403E-002	1.5372413497988893E+000
1.0169491525423729E-001	1.5255050109752555E+000
1.1864406779661017E-001	1.5141518202265238E+000
1.3559322033898305E-001	1.5032019817406903E+000
1.5254237288135594E-001	1.4926666299243903E+000
1.6949152542372881E-001	1.4825501746557561E+000
1.8644067796610170E-001	1.4728518643340649E+000
2.0338983050847459E-001	1.4635672480954431E+000
2.2033898305084745E-001	1.4546889452399741E+000
2.3728813559322035E-001	1.4462075208703451E+000
2.5423728813559321E-001	1.4381118106715667E+000
2.7118644067796610E-001	1.4303894310928980E+000
2.8813559322033899E-001	1.4230268939636970E+000
3.0508474576271188E-001	1.4160099005858495E+000
3.2203389830508472E-001	1.4093234007361690E+000
3.3898305084745761E-001	1.4029517448213287E+000
3.5593220338983050E-001	1.3968787529398530E+000
3.7288135593220340E-001	1.3910877606284429E+000
3.8983050847457629E-001	1.3855616999197076E+000
4.0677966101694918E-001	1.3802830569075364E+000
4.2372881355932202E-001	1.3752339307568280E+000
4.4067796610169491E-001	1.3703959096327918E+000
4.5762711864406780E-001	1.3657500594311409E+000
4.7457627118644069E-001	1.3612767089777373E+000
4.9152542372881358E-001	1.3569553154932947E+000
5.0847457627118642E-001	1.3527641266157708E+000
5.2542372881355937E-001	1.3486798612763691E+000
5.4237288135593220E-001	1.3446771824221835E+000
5.5932203389830504E-001	1.3407281087354963E+000
5.7627118644067798E-001	1.3368011824027355E+000
5.9322033898305082E-001	1.3328604783071101E+000
6.1016949152542377E-001	1.3288642741675727E+000
6.2711864406779660E-001	1.3247634354915507E+000
6.4406779661016944E-001	1.3204992691042290E+000
6.6101694915254239E-001	1.3160009099439778E+000
6.7796610169491522E-001	1.3111818234945747E+000
6.9491525423728817E-001	1.3059355570161078E+000
7.1186440677966101E-001	1.3001299769772439E+000
7.2881355932203384E-001	1.2936002758942311E+000
7.4576271186440679E-001	1.2861393457731287E+000
7.6271186440677963E-001	1.2774860424312415E+000
7.7966101694915257E-001	1.2673088336140146E+000
7.9661016949152541E-001	1.2551855561743082E+000
8.1355932203389836E-001	1.2405751554810027E+000
8.3050847457627119E-001	1.2227813491668589E+000
8.4745762711864403E-001	1.2009029680809744E+000
8.6440677966101698E-001	1.1737655152672761E+000
8.8135593220338981E-001	1.1398338952746243E+000
8.9830508474576276E-001	1.0970722180400492E+000
9.1525423728813560E-001	1.0427888870759257E+000
9.3220338983050843E-001	9.7334584220487852E-001
9.4915254237288138E-001	8.8380581946607217E-001
9.6610169491525422E-001	7.6715110044159285E-001
9.8305084745762716E-001	6.1284022677372862E-001
1.0000000000000000E+000	4.0004056224190121E-001
