x	y
0.0000000000000000E+000	1.5999998033276965E+000
1.6949152542372881E-002	1.5664483764166759E+000
3.3898305084745763E-002	1.5324907286190372E+000
5.0847457627118647E-002	1.4981773143658492E+000
6.7796610169491525E-002	1.4635983448347367E+000
8.4745762711864403E-002	1.4288820502011703E+000
1.0169491525423729E-001	1.3941921228181757E+000
1.1864406779661017E-001	1.3597239612938499E+000
1.3559322033898305E-001	1.3256994674093892E+000
1.5254237288135594E-001	1.2923602108901908E+000
1.6949152542372881E-001	1.2599590112897374E+000
1.8644067796610170E-001	1.2287501493998148E+000
2.0338983050847459E-001	1.1989786760274010E+000
2.2033898305084745E-001	1.1708695168673517E+000
2.3728813559322035E-001	1.1446171723871799E+000
2.5423728813559321E-001	1.1203769786237254E+000
2.7118644067796610E-001	1.0982586714627289E+000
2.8813559322033899E-001	1.0783229506711087E+000
3.0508474576271188E-001	1.0605812370152490E+000
3.2203389830508472E-001	1.0449985678203211E+000
3.3898305084745761E-001	1.0314991140966425E+000
3.5593220338983050E-001	1.0199735559765168E+000
3.7288135593220340E-001	1.0102874528533639E+000
3.8983050847457629E-001	1.0022896743293723E+000
4.0677966101694918E-001	9.9582021739826032E-001
4.2372881355932202E-001	9.9071681970397718E-001
4.4067796610169491E-001	9.8682013066949881E-001
4.5762711864406780E-001	9.8397731740436833E-001
4.7457627118644069E-001	9.8204420123175407E-001
4.9152542372881358E-001	9.8088609020851736E-001
5.0847457627118642E-001	9.8037752061267036E-001
5.2542372881355937E-001	9.8040114022630553E-001
5.4237288135593220E-001	9.8084591746112748E-001
5.5932203389830504E-001	9.8160485249793994E-001
5.7627118644067798E-001	9.8257230035693588E-001
5.9322033898305082E-001	9.8364099841490138E-001
6.1016949152542377E-001	9.8469884716966805E-001
6.2711864406779660E-001	9.8562547720807903E-001
6.4406779661016944E-001	9.8628862245002757E-001
6.6101694915254239E-001	9.8654031359022276E-001
6.7796610169491522E-001	9.8621291856592386E-001
6.9491525423728817E-001	9.8511506763723977E-001
7.1186440677966101E-001	9.8302753265892084E-001
7.2881355932203384E-001	9.7969916305081461E-001
7.4576271186440679E-001	9.7484302682056545E-001
7.6271186440677963E-001	9.6813295994697302E-001
7.7966101694915257E-001	9.5920078021282607E-001
7.9661016949152541E-001	9.4763448619193391E-001
8.1355932203389836E-001	9.3297780272757602E-001
8.3050847457627119E-001	9.1473146723213161E-001
8.4745762711864403E-001	8.9235661583400261E-001
8.6440677966101698E-001	8.6528050080355445E-001
8.8135593220338981E-001	8.3290441862850328E-001
8.9830508474576276E-001	7.9461294604236932E-001
9.1525423728813560E-001	7.4978179146946566E-001
9.3220338983050843E-001	6.9777751639058583E-001
9.4915254237288138E-001	6.3793187597054435E-001
9.6610169491525422E-001	5.6944453476203682E-001
9.8305084745762716E-001	4.9106712415684434E-001
1.0000000000000000E+000	4.0000049366593277E-001
