2.0000000000000002E-005	 4.8541557362758524E-002 
1.3088888888888891E-004	 4.8573658429024155E-002 
2.4177777777777777E-004	 4.8539483753877198E-002 
3.5266666666666671E-004	 4.8444108755351975E-002 
4.6355555555555560E-004	 4.8293463040934993E-002 
5.7444444444444448E-004	 4.8094359284225389E-002 
6.8533333333333337E-004	 4.7854492051177026E-002 
7.9622222222222236E-004	 4.7582390029659326E-002 
9.0711111111111114E-004	 4.7287315241573390E-002 
1.0180000000000000E-003	 4.6979085613194645E-002 
1.1288888888888891E-003	 4.6667818815960112E-002 
1.2397777777777778E-003	 4.6363593879564957E-002 
1.3506666666666667E-003	 4.6076024416545160E-002 
1.4615555555555558E-003	 4.5813779641176597E-002 
1.5724444444444447E-003	 4.5584067702049862E-002 
1.6833333333333333E-003	 4.5392147255359977E-002 
1.7942222222222224E-003	 4.5240893538696439E-002 
1.9051111111111113E-003	 4.5130497997411874E-002 
2.0160000000000000E-003	 4.5058318724000256E-002 
2.1268888888888891E-003	 4.5018918338709010E-002 
2.2377777777777782E-003	 4.5004275146202463E-002 
2.3486666666666669E-003	 4.5004155173256295E-002 
2.4595555555555555E-003	 4.5006587129310494E-002 
2.5704444444444446E-003	 4.4998404379993827E-002 
2.6813333333333333E-003	 4.4965781854059368E-002 
2.7922222222222228E-003	 4.4894757080506068E-002 
2.9031111111111115E-003	 4.4771667036252218E-002 
3.0140000000000002E-003	 4.4583519737048584E-002 
3.1248888888888893E-003	 4.4318269729500252E-002 
3.2357777777777780E-003	 4.3965013077843215E-002 
3.3466666666666666E-003	 4.3514107600577306E-002 
3.4575555555555562E-003	 4.2957230927600162E-002 
3.5684444444444448E-003	 4.2287385972611030E-002 
3.6793333333333335E-003	 4.1498872703405472E-002 
3.7902222222222226E-003	 4.0587227213389893E-002 
3.9011111111111113E-003	 3.9549148259265747E-002 
4.0119999999999999E-003	 3.8382407092196445E-002 
4.1228888888888895E-003	 3.7085755217466702E-002 
4.2337777777777781E-003	 3.5658829044787982E-002 
4.3446666666666668E-003	 3.4102055673988017E-002 
4.4555555555555564E-003	 3.2416562745867579E-002 
4.5664444444444450E-003	 3.0604092214813878E-002 
4.6773333333333337E-003	 2.8666921289066914E-002 
4.7882222222222224E-003	 2.6607786785361506E-002 
4.8991111111111110E-003	 2.4429818471808532E-002 
5.0099999999999997E-003	 2.2136476163025234E-002 
5.1208888888888892E-003	 1.9731493898646549E-002 
5.2317777777777788E-003	 1.7218829521815800E-002 
5.3426666666666666E-003	 1.4602619264443168E-002 
5.4535555555555561E-003	 1.1887137249814215E-002 
5.5644444444444456E-003	 9.0767598731981199E-003 
5.6753333333333334E-003	 6.1759340381361471E-003 
5.7862222222222230E-003	 3.1891492562873534E-003 
5.8971111111111117E-003	 1.2091327753713238E-004 
6.0080000000000003E-003	 -3.0242690572131162E-003 
6.1188888888888890E-003	 -6.2419144714260201E-003 
6.2297777777777785E-003	 -9.5275767761992727E-003 
6.3406666666666672E-003	 -1.2876860445582391E-002 
6.4515555555555559E-003	 -1.6285432216013515E-002 
6.5624444444444454E-003	 -1.9749030264934037E-002 
6.6733333333333332E-003	 -2.3263472467143193E-002 
6.7842222222222227E-003	 -2.6824662392145961E-002 
6.8951111111111123E-003	 -3.0428594772306781E-002 
7.0060000000000001E-003	 -3.4071358938190077E-002 
7.1168888888888896E-003	 -3.7749141909591166E-002 
7.2277777777777783E-003	 -4.1458230063254754E-002 
7.3386666666666669E-003	 -4.5195007792661016E-002 
7.4495555555555565E-003	 -4.8955943345183994E-002 
7.5604444444444452E-003	 -5.2737495050797500E-002 
7.6713333333333338E-003	 -5.6535805920135886E-002 
7.7822222222222225E-003	 -6.0345861875210065E-002 
7.8931111111111112E-003	 -6.4159903519182132E-002 
8.0040000000000007E-003	 -6.7964334340921903E-002 
8.1148888888888902E-003	 -7.1733149644720537E-002 
8.2257777777777780E-003	 -7.5414543546856269E-002 
8.3366666666666676E-003	 -7.8911063057485034E-002 
8.4475555555555554E-003	 -8.2068733864494675E-002 
8.5584444444444449E-003	 -8.4713851342716168E-002 
8.6693333333333327E-003	 -8.6724517699232950E-002 
8.7802222222222222E-003	 -8.8080408937643156E-002 
8.8911111111111118E-003	 -8.8859292069846191E-002 
9.0019999999999996E-003	 -8.9183414132799441E-002 
9.1128888888888891E-003	 -8.9168116063251715E-002 
9.2237777777777787E-003	 -8.8898257392406407E-002 
9.3346666666666665E-003	 -8.8427696252579485E-002 
9.4455555555555560E-003	 -8.7788041863214539E-002 
9.5564444444444455E-003	 -8.7002014234751443E-002 
9.6673333333333333E-003	 -8.6087893236910115E-002 
9.7782222222222229E-003	 -8.5056182889259271E-002 
9.8891111111111124E-003	 -8.3912103001911265E-002 
1.0000000000000000E-002	 -8.2659621184381485E-002 
1.0110888888888890E-002	 -8.1303268641809215E-002 
1.0221777777777779E-002	 -7.9848677216010550E-002 
1.0332666666666669E-002	 -7.8302771632757562E-002 
1.0443555555555557E-002	 -7.6673935934578441E-002 
1.0554444444444444E-002	 -7.4972194995787209E-002 
1.0665333333333334E-002	 -7.3209397154862271E-002 
1.0776222222222223E-002	 -7.1399416212175285E-002 
1.0887111111111111E-002	 -6.9558333166469935E-002 
1.0998000000000001E-002	 -6.7704610817822433E-002 
1.1108888888888890E-002	 -6.5859212437600151E-002 
1.1219777777777778E-002	 -6.4045644010424160E-002 
1.1330666666666668E-002	 -6.2289865683414290E-002 
1.1441555555555556E-002	 -6.0620011132859697E-002 
1.1552444444444445E-002	 -5.9065843025224794E-002 
1.1663333333333335E-002	 -5.7657907232952485E-002 
1.1774222222222224E-002	 -5.6426281529184566E-002 
1.1885111111111110E-002	 -5.5399042357384957E-002 
1.1996000000000000E-002	 -5.4600423816899411E-002 
1.2106888888888889E-002	 -5.4048997514683519E-002 
1.2217777777777779E-002	 -5.3756053799372587E-002 
1.2328666666666668E-002	 -5.3724588745321405E-002 
1.2439555555555558E-002	 -5.3949076283187521E-002 
1.2550444444444444E-002	 -5.4416148570805616E-002 
1.2661333333333333E-002	 -5.5106005544552902E-002 
1.2772222222222223E-002	 -5.5994379991906956E-002 
1.2883111111111113E-002	 -5.7054558304687635E-002 
1.2994000000000002E-002	 -5.8259323740672525E-002 
1.3104888888888890E-002	 -5.9582458037103013E-002 
1.3215777777777778E-002	 -6.0999835282431553E-002 
1.3326666666666667E-002	 -6.2490033451300914E-002 
1.3437555555555557E-002	 -6.4034593285047306E-002 
1.3548444444444446E-002	 -6.5617992104497022E-002 
1.3659333333333334E-002	 -6.7227442758491449E-002 
1.3770222222222224E-002	 -6.8852581362225940E-002 
1.3881111111111111E-002	 -7.0485126665825196E-002 
1.3992000000000001E-002	 -7.2118523902363146E-002 
1.4102888888888889E-002	 -7.3747626509031161E-002 
1.4213777777777778E-002	 -7.5368402227262044E-002 
1.4324666666666668E-002	 -7.6977694300741584E-002 
1.4435555555555557E-002	 -7.8573016112452071E-002 
1.4546444444444447E-002	 -8.0152389232442514E-002 
1.4657333333333333E-002	 -8.1714216438835668E-002 
1.4768222222222223E-002	 -8.3257180279609863E-002 
1.4879111111111112E-002	 -8.4780169636672120E-002 
1.4990000000000002E-002	 -8.6282221962679428E-002 
1.5100888888888891E-002	 -8.7762482717357829E-002 
1.5211777777777781E-002	 -8.9220174476836625E-002 
1.5322666666666667E-002	 -9.0654576037685869E-002 
1.5433555555555556E-002	 -9.2065006936139102E-002 
1.5544444444444446E-002	 -9.3450817010154397E-002 
1.5655333333333334E-002	 -9.4811379304445206E-002 
1.5766222222222223E-002	 -9.6146085139448015E-002 
1.5877111111111113E-002	 -9.7454341075140311E-002 
1.5987999999999999E-002	 -9.8735566845368689E-002 
1.6098888888888888E-002	 -9.9989194186214742E-002 
1.6209777777777778E-002	 -1.0121466613046093E-001 
1.6320666666666667E-002	 -1.0241143669087420E-001 
1.6431555555555557E-002	 -1.0357897075936202E-001 
1.6542444444444446E-002	 -1.0471674416320557E-001 
1.6653333333333332E-002	 -1.0582424381585689E-001 
1.6764222222222222E-002	 -1.0690096793422681E-001 
1.6875111111111112E-002	 -1.0794642628650902E-001 
1.6986000000000001E-002	 -1.0896014047091651E-001 
1.7096888888888891E-002	 -1.0994164419765372E-001 
1.7207777777777780E-002	 -1.1089048358945297E-001 
1.7318666666666666E-002	 -1.1180621747627964E-001 
1.7429555555555556E-002	 -1.1268841768168381E-001 
1.7540444444444445E-002	 -1.1353666933640157E-001 
1.7651333333333335E-002	 -1.1435057114257145E-001 
1.7762222222222224E-002	 -1.1512973568701332E-001 
1.7873111111111114E-002	 -1.1587378969975834E-001 
1.7984000000000000E-002	 -1.1658237434494258E-001 
1.8094888888888890E-002	 -1.1725514548279305E-001 
1.8205777777777779E-002	 -1.1789177393449402E-001 
1.8316666666666669E-002	 -1.1849194574940813E-001 
1.8427555555555558E-002	 -1.1905536242918970E-001 
1.8538444444444448E-002	 -1.1958174120800830E-001 
1.8649333333333334E-002	 -1.2007081524299518E-001 
1.8760222222222223E-002	 -1.2052233388181635E-001 
1.8871111111111113E-002	 -1.2093606284723224E-001 
1.8982000000000002E-002	 -1.2131178446310213E-001 
1.9092888888888892E-002	 -1.2164929784778176E-001 
1.9203777777777781E-002	 -1.2194841909427266E-001 
1.9314666666666667E-002	 -1.2220898146941586E-001 
1.9425555555555557E-002	 -1.2243083554346412E-001 
1.9536444444444447E-002	 -1.2261384939155329E-001 
1.9647333333333336E-002	 -1.2275790868855405E-001 
1.9758222222222226E-002	 -1.2286291688255446E-001 
1.9869111111111112E-002	 -1.2292879528247877E-001 
1.9980000000000001E-002	 -1.2295548317606250E-001 
