Var1 Var2
2e-05 1.27662432872313e-08
0.000130888888888889 7.65645640476309e-08
0.000241777777777778 1.56078247767899e-07
0.000352666666666667 2.89501445151078e-07
0.000463555555555556 5.15028306900212e-07
0.000574444444444444 8.70852983718344e-07
0.000685333333333333 1.45820888021588e-06
0.000796222222222222 2.39541590634793e-06
0.000907111111111111 3.57024540781845e-06
0.001018 5.45222014581333e-06
0.00112888888888889 8.51086288151849e-06
0.00123977777777778 1.32156963761198e-05
0.00135066666666667 2.04169101654443e-05
0.00146155555555556 3.13427879910866e-05
0.00157244444444444 4.5902777217812e-05
0.00168333333333333 6.7907653271297e-05
0.00179422222222222 0.000101168191577218
0.00190511111111111 0.000149495167561252
0.002016 0.000217735749560741
0.00212688888888889 0.000314610809824324
0.00223777777777778 0.0004462705993507
0.00234866666666667 0.000629337213624186
0.00245955555555556 0.000880432748129102
0.00257044444444444 0.00121617929834977
0.00268133333333333 0.0016525477558753
0.00279222222222222 0.00221560253283751
0.00290311111111111 0.00293505699898787
0.003014 0.00382329560667576
0.00312488888888889 0.0048927028082506
0.00323577777777778 0.00615566305606176
0.00334666666666667 0.00762281939142102
0.00345755555555556 0.00928289060610104
0.00356844444444444 0.0111286899704502
0.00367933333333333 0.0131415958915436
0.00379022222222222 0.0153029867764562
0.00390111111111111 0.0175942410322631
0.004012 0.0199968238099143
0.00412288888888889 0.0224890693643502
0.00423377777777778 0.0250509309407756
0.00434466666666667 0.0276681662004162
0.00445555555555556 0.0303265328044976
0.00456644444444445 0.0330117884142455
0.00467733333333333 0.0357100907988138
0.00478822222222222 0.0384124904163889
0.00489911111111111 0.0411077045964296
0.00501 0.0437888797329226
0.00512088888888889 0.0464491622198549
0.00523177777777778 0.0490816984512132
0.00534266666666667 0.051679825669322
0.00545355555555556 0.0542396319158376
0.00556444444444445 0.0567558364104528
0.00567533333333333 0.0592254963949843
0.00578622222222222 0.0616456691112488
0.00589711111111111 0.0640134118010631
0.006008 0.0663258662411227
0.00611888888888889 0.0685816697932829
0.00622977777777778 0.0707787861307323
0.00634066666666667 0.0729163420407092
0.00645155555555556 0.0749934643104518
0.00656244444444445 0.0770092797271982
0.00667333333333333 0.0789620486978833
0.00678422222222222 0.0808521157417059
0.00689511111111111 0.0826472010833624
0.007006 0.0842581853672841
0.00711688888888889 0.0854810352543123
0.00722777777777778 0.0859625860239376
0.00733866666666667 0.0853241772181208
0.00744955555555556 0.083399417286916
0.00756044444444445 0.0803382886078244
0.00767133333333333 0.076456407237035
0.00778222222222222 0.0720725286794769
0.00789311111111111 0.0674074726707769
0.008004 0.0626236015537813
0.00811488888888889 0.0578466457619334
0.00822577777777778 0.0531258945736108
0.00833666666666667 0.0484778819167667
0.00844755555555556 0.043919141719354
0.00855844444444444 0.039466207909326
0.00866933333333333 0.0351357707962525
0.00878022222222222 0.0309523693440773
0.00889111111111111 0.0269392070004089
0.009002 0.0231276270264913
0.00911288888888889 0.0195489726835685
0.00922377777777778 0.0162345872328845
0.00933466666666667 0.0132158064147373
0.00944555555555556 0.0105243044261748
