-1.0000000000000000E+001 	-3.5051516542683721E-009 	
-9.9019607843137258E+000 	7.2919061913397521E-010 	
-9.8039215686274517E+000 	2.2363401295507401E-009 	
-9.7058823529411757E+000 	1.9360900531446061E-011 	
-9.6078431372549016E+000 	-2.7658707165278916E-009 	
-9.5098039215686274E+000 	2.5942532184963699E-011 	
-9.4117647058823533E+000 	2.5942532184963812E-011 	
-9.3137254901960791E+000 	2.5942532184963812E-011 	
-9.2156862745098032E+000 	2.5942532184963793E-011 	
-9.1176470588235290E+000 	2.5942532184963803E-011 	
-9.0196078431372548E+000 	2.5942532184963819E-011 	
-8.9215686274509807E+000 	2.5942532184963790E-011 	
-8.8235294117647065E+000 	2.5942532184963693E-011 	
-8.7254901960784323E+000 	2.5942532184963819E-011 	
-8.6274509803921564E+000 	2.5942532184963822E-011 	
-8.5294117647058822E+000 	2.5942532184963803E-011 	
-8.4313725490196081E+000 	2.5942532184963809E-011 	
-8.3333333333333339E+000 	2.5942532184963825E-011 	
-8.2352941176470580E+000 	2.5942532184963793E-011 	
-8.1372549019607838E+000 	2.5942532184963702E-011 	
-8.0392156862745097E+000 	2.5942532184963819E-011 	
-7.9411764705882355E+000 	2.5942532184963816E-011 	
-7.8431372549019613E+000 	2.5942532184963796E-011 	
-7.7450980392156863E+000 	2.5942532184963806E-011 	
-7.6470588235294112E+000 	2.5942532184963822E-011 	
-7.5490196078431371E+000 	2.5942532184963761E-011 	
-7.4509803921568629E+000 	-6.0199367021486370E-007 	
-7.3529411764705888E+000 	1.3551374676818675E-006 	
-7.2549019607843137E+000 	5.9235987626139048E-006 	
-7.1568627450980387E+000 	1.1779805848148289E-005 	
-7.0588235294117645E+000 	1.8047867888140398E-005 	
-6.9607843137254903E+000 	2.4299587576734154E-005 	
-6.8627450980392162E+000 	3.0554461138361775E-005 	
-6.7647058823529411E+000 	1.0817720083527597E-005 	
-6.6666666666666661E+000 	3.8648560424763565E-006 	
-6.5686274509803919E+000 	1.6613204483289376E-006 	
-6.4705882352941178E+000 	3.8722970450728655E-006 	
-6.3725490196078436E+000 	1.0585028169794979E-005 	
-6.2745098039215685E+000 	2.2308814752681494E-005 	
-6.1764705882352944E+000 	-2.0476635131366501E-006 	
-6.0784313725490193E+000 	-1.0004304754915406E-005 	
-5.9803921568627452E+000 	1.9745857521693985E-005 	
-5.8823529411764710E+000 	8.6280847498088398E-005 	
-5.7843137254901960E+000 	2.0309977950719744E-004 	
-5.6862745098039218E+000 	3.9812285803347884E-004 	
-5.5882352941176467E+000 	7.3742202404715744E-004 	
-5.4901960784313726E+000 	1.2731427206575069E-003 	
-5.3921568627450984E+000 	1.9707513942870802E-003 	
-5.2941176470588234E+000 	2.8302480457285057E-003 	
-5.1960784313725492E+000 	3.8516326760603364E-003 	
-5.0980392156862742E+000 	5.0349052866470933E-003 	
-5.0000000000000000E+000 	6.7878704633674422E-003 	
-4.9019607843137258E+000 	8.8110564700681644E-003 	
-4.8039215686274508E+000 	1.1067549201696097E-002 	
-4.7058823529411766E+000 	1.3557348707201931E-002 	
-4.6078431372549025E+000 	1.6280455056405511E-002 	
-4.5098039215686274E+000 	1.9242197538471294E-002 	
-4.4117647058823533E+000 	2.2442347840111360E-002 	
-4.3137254901960782E+000 	2.5843522521832318E-002 	
-4.2156862745098040E+000 	2.9445724410234863E-002 	
-4.1176470588235299E+000 	3.3248958213821338E-002 	
-4.0196078431372548E+000 	3.7169907721822000E-002 	
-3.9215686274509807E+000 	4.1118272542265792E-002 	
-3.8235294117647056E+000 	4.5196253815558876E-002 	
-3.7254901960784315E+000 	4.9404048484618886E-002 	
-3.6274509803921573E+000 	5.3742002182236404E-002 	
-3.5294117647058822E+000 	5.8078335379623987E-002 	
-3.4313725490196081E+000 	6.2416148019492988E-002 	
-3.3333333333333330E+000 	6.6826128653443367E-002 	
-3.2352941176470589E+000 	7.1319752799205244E-002 	
-3.1372549019607847E+000 	7.5888284333379921E-002 	
-3.0392156862745097E+000 	8.0473797100003991E-002 	
-2.9411764705882355E+000 	8.5210108184036668E-002 	
-2.8431372549019605E+000 	9.0115937553442549E-002 	
-2.7450980392156863E+000 	9.5007639300092608E-002 	
-2.6470588235294121E+000 	9.9034522953823964E-002 	
-2.5490196078431371E+000 	1.0088612794951636E-001 	
-2.4509803921568629E+000 	1.0034365438641289E-001 	
-2.3529411764705888E+000 	9.8640671976132951E-002 	
-2.2549019607843137E+000 	9.6815337419764363E-002 	
-2.1568627450980395E+000 	9.5174577820376749E-002 	
-2.0588235294117645E+000 	9.3688417756076156E-002 	
-1.9607843137254903E+000 	9.2294220089039924E-002 	
-1.8627450980392162E+000 	9.0937015600298918E-002 	
-1.7647058823529420E+000 	8.9617228535652974E-002 	
-1.6666666666666661E+000 	8.8319038075986719E-002 	
-1.5686274509803919E+000 	8.7041732922506485E-002 	
-1.4705882352941178E+000 	8.5795697402099885E-002 	
-1.3725490196078436E+000 	8.4581851421290835E-002 	
-1.2745098039215694E+000 	8.3408788023773411E-002 	
-1.1764705882352935E+000 	8.2283356010631942E-002 	
-1.0784313725490193E+000 	8.1215811920275702E-002 	
-9.8039215686274517E-001 	8.0205086858488456E-002 	
-8.8235294117647101E-001 	7.9260481854235704E-002 	
-7.8431372549019684E-001 	7.8402900760989519E-002 	
-6.8627450980392091E-001 	7.7632341624839479E-002 	
-5.8823529411764675E-001 	7.6922670407177929E-002 	
-4.9019607843137258E-001 	7.6323766985587724E-002 	
-3.9215686274509842E-001 	7.5843746504221821E-002 	
-2.9411764705882426E-001 	7.5452982448168421E-002 	
-1.9607843137254832E-001 	7.5151712011749028E-002 	
-9.8039215686274161E-002 	7.4989031297792871E-002 	
0.0000000000000000E+000 	7.4964940292758131E-002 	
9.8039215686274161E-002 	7.4989031297792857E-002 	
1.9607843137254832E-001 	7.5151712011749042E-002 	
2.9411764705882426E-001 	7.5452982448168393E-002 	
3.9215686274509842E-001 	7.5843746504221807E-002 	
4.9019607843137258E-001 	7.6323766985587696E-002 	
5.8823529411764675E-001 	7.6922670407177859E-002 	
6.8627450980392091E-001 	7.7632341624839493E-002 	
7.8431372549019507E-001 	7.8402900760989547E-002 	
8.8235294117647101E-001 	7.9260481854235731E-002 	
9.8039215686274517E-001 	8.0205086858488484E-002 	
1.0784313725490193E+000 	8.1215811920275674E-002 	
1.1764705882352935E+000 	8.2283356010631928E-002 	
1.2745098039215677E+000 	8.3408788023773411E-002 	
1.3725490196078436E+000 	8.4581851421290849E-002 	
1.4705882352941178E+000 	8.5795697402099885E-002 	
1.5686274509803919E+000 	8.7041732922506512E-002 	
1.6666666666666661E+000 	8.8319038075986678E-002 	
1.7647058823529402E+000 	8.9617228535652918E-002 	
1.8627450980392162E+000 	9.0937015600298945E-002 	
1.9607843137254903E+000 	9.2294220089039952E-002 	
2.0588235294117645E+000 	9.3688417756076184E-002 	
2.1568627450980387E+000 	9.5174577820376749E-002 	
2.2549019607843128E+000 	9.6815337419764350E-002 	
2.3529411764705888E+000 	9.8640671976132896E-002 	
2.4509803921568629E+000 	1.0034365438641289E-001 	
2.5490196078431371E+000 	1.0088612794951640E-001 	
2.6470588235294112E+000 	9.9034522953824020E-002 	
2.7450980392156854E+000 	9.5007639300092817E-002 	
2.8431372549019613E+000 	9.0115937553442507E-002 	
2.9411764705882355E+000 	8.5210108184036654E-002 	
3.0392156862745097E+000 	8.0473797100004046E-002 	
3.1372549019607838E+000 	7.5888284333380046E-002 	
3.2352941176470580E+000 	7.1319752799205383E-002 	
3.3333333333333339E+000 	6.6826128653443423E-002 	
3.4313725490196081E+000 	6.2416148019493099E-002 	
3.5294117647058822E+000 	5.8078335379624077E-002 	
3.6274509803921564E+000 	5.3742002182236522E-002 	
3.7254901960784306E+000 	4.9404048484618990E-002 	
3.8235294117647065E+000 	4.5196253815558897E-002 	
3.9215686274509807E+000 	4.1118272542265868E-002 	
4.0196078431372548E+000 	3.7169907721822069E-002 	
4.1176470588235290E+000 	3.3248958213821428E-002 	
