-1.0000000000000000E+001 	1.0000000000000016E+000 	
-9.8000000000000007E+000 	1.0000000000000013E+000 	
-9.5999999999999996E+000 	1.0000000000000000E+000 	
-9.4000000000000004E+000 	1.0000029270963720E+000 	
-9.1999999999999993E+000 	1.0000835884052253E+000 	
-9.0000000000000000E+000 	1.0002419231014232E+000 	
-8.8000000000000007E+000 	1.0004692406307381E+000 	
-8.5999999999999996E+000 	1.0007339490962761E+000 	
-8.4000000000000004E+000 	1.0011653861574679E+000 	
-8.1999999999999993E+000 	1.0017540962662368E+000 	
-8.0000000000000000E+000 	1.0007183536614022E+000 	
-7.7999999999999998E+000 	1.0017059518467133E+000 	
-7.5999999999999996E+000 	1.0055243380317065E+000 	
-7.4000000000000004E+000 	1.0103517696653794E+000 	
-7.1999999999999993E+000 	1.0246641298379555E+000 	
-7.0000000000000000E+000 	1.0526464159809628E+000 	
-6.7999999999999998E+000 	1.0974992507367678E+000 	
-6.5999999999999996E+000 	1.1734507352118710E+000 	
-6.4000000000000004E+000 	1.2777161442199583E+000 	
-6.1999999999999993E+000 	1.4149257470196741E+000 	
-6.0000000000000000E+000 	1.5962319700636631E+000 	
-5.7999999999999998E+000 	1.8080271179585652E+000 	
-5.5999999999999996E+000 	2.0513358718352848E+000 	
-5.3999999999999995E+000 	2.3192661272349611E+000 	
-5.1999999999999993E+000 	2.6086524364911936E+000 	
-5.0000000000000000E+000 	2.9163259827785870E+000 	
-4.7999999999999998E+000 	3.2322314655355315E+000 	
-4.5999999999999996E+000 	3.5587388562452702E+000 	
-4.3999999999999995E+000 	3.8895686794603641E+000 	
-4.1999999999999993E+000 	4.2213239734454966E+000 	
-4.0000000000000000E+000 	4.5543244322183671E+000 	
-3.7999999999999998E+000 	4.8828352163896689E+000 	
-3.5999999999999996E+000 	5.2076636066952675E+000 	
-3.3999999999999995E+000 	5.5252980307848931E+000 	
-3.1999999999999993E+000 	5.8351463177991745E+000 	
-3.0000000000000000E+000 	6.1353365311732651E+000 	
-2.7999999999999998E+000 	6.4242129979691418E+000 	
-2.5999999999999996E+000 	6.7009255251743784E+000 	
-2.3999999999999995E+000 	6.6710012024828425E+000 	
-2.1999999999999993E+000 	6.5969737095320529E+000 	
-2.0000000000000000E+000 	6.5257076646156298E+000 	
-1.7999999999999989E+000 	6.4578568262706657E+000 	
-1.5999999999999996E+000 	6.3944681082742880E+000 	
-1.4000000000000004E+000 	6.3362945347516080E+000 	
-1.1999999999999993E+000 	6.2841042278202197E+000 	
-1.0000000000000000E+000 	6.2386036067311332E+000 	
-7.9999999999999893E-001 	6.2002729450066436E+000 	
-5.9999999999999964E-001 	6.1699465790689274E+000 	
-3.9999999999999858E-001 	6.1479388166377422E+000 	
-1.9999999999999929E-001 	6.1345220369327063E+000 	
0.0000000000000000E+000 	6.1302042559766212E+000 	
2.0000000000000107E-001 	6.1345220369327063E+000 	
4.0000000000000036E-001 	6.1479388166377404E+000 	
6.0000000000000142E-001 	6.1699465790689265E+000 	
8.0000000000000071E-001 	6.2002729450066436E+000 	
1.0000000000000000E+000 	6.2386036067311323E+000 	
1.2000000000000011E+000 	6.2840970553135795E+000 	
1.4000000000000004E+000 	6.3362945347516080E+000 	
1.6000000000000014E+000 	6.3944681082742889E+000 	
1.8000000000000007E+000 	6.4578568262706657E+000 	
2.0000000000000000E+000 	6.5257076646156271E+000 	
2.2000000000000011E+000 	6.5969737095320546E+000 	
2.4000000000000004E+000 	6.6710012024828398E+000 	
2.6000000000000014E+000 	6.7009255251743811E+000 	
2.8000000000000007E+000 	6.4242129979691454E+000 	
3.0000000000000000E+000 	6.1353365311732686E+000 	
3.2000000000000011E+000 	5.8351463177991727E+000 	
3.4000000000000004E+000 	5.5252980307848922E+000 	
3.6000000000000014E+000 	5.2076636066952631E+000 	
3.8000000000000007E+000 	4.8828352163896662E+000 	
4.0000000000000000E+000 	4.5543244322183645E+000 	
4.2000000000000011E+000 	4.2213239734454939E+000 	
4.4000000000000004E+000 	3.8895686794603623E+000 	
4.6000000000000014E+000 	3.5587388562452671E+000 	
4.8000000000000007E+000 	3.2322314655355306E+000 	
5.0000000000000000E+000 	2.9163259827785870E+000 	
5.2000000000000011E+000 	2.6086524364911905E+000 	
5.4000000000000004E+000 	2.3192661272349584E+000 	
5.6000000000000014E+000 	2.0513358718352812E+000 	
5.8000000000000007E+000 	1.8080271179585627E+000 	
6.0000000000000000E+000 	1.5962319700636620E+000 	
6.1999999999999993E+000 	1.4149257470196732E+000 	
6.4000000000000021E+000 	1.2777161442199565E+000 	
6.6000000000000014E+000 	1.1734507352118702E+000 	
6.8000000000000007E+000 	1.0974992507367669E+000 	
7.0000000000000000E+000 	1.0526464159809625E+000 	
7.1999999999999993E+000 	1.0246641298379553E+000 	
7.4000000000000021E+000 	1.0103517696653790E+000 	
7.6000000000000014E+000 	1.0055243380317063E+000 	
7.8000000000000007E+000 	1.0017059518467133E+000 	
8.0000000000000000E+000 	1.0007183536614022E+000 	
8.1999999999999993E+000 	1.0017540962662368E+000 	
8.4000000000000021E+000 	1.0011653861574679E+000 	
8.6000000000000014E+000 	1.0007339490962761E+000 	
8.8000000000000007E+000 	1.0004692406307381E+000 	
9.0000000000000000E+000 	1.0002419231014237E+000 	
9.2000000000000028E+000 	1.0000835884052257E+000 	
9.4000000000000021E+000 	1.0000029270963724E+000 	
9.6000000000000014E+000 	1.0000000000000000E+000 	
9.8000000000000007E+000 	1.0000000000000013E+000 	
1.0000000000000000E+001 	1.0000000000000016E+000 	
