x	y
0.0000000000000000E+000	-2.7914249716447765E-007
1.6949152542372881E-002	-4.6627859508815393E-002
3.3898305084745763E-002	-8.6407650256825355E-002
5.0847457627118647E-002	-1.1948832111866754E-001
6.7796610169491525E-002	-1.4606412434644717E-001
8.4745762711864403E-002	-1.6640635275964610E-001
1.0169491525423729E-001	-1.8088791024881709E-001
1.1864406779661017E-001	-1.8998885642571525E-001
1.3559322033898305E-001	-1.9428058758262831E-001
1.5254237288135594E-001	-1.9439372103589839E-001
1.6949152542372881E-001	-1.9097910232411644E-001
1.8644067796610170E-001	-1.8467033422794643E-001
2.0338983050847459E-001	-1.7605377487223134E-001
2.2033898305084745E-001	-1.6564831757837295E-001
2.3728813559322035E-001	-1.5389481381587483E-001
2.5423728813559321E-001	-1.4115355486810868E-001
2.7118644067796610E-001	-1.2770769419525632E-001
2.8813559322033899E-001	-1.1377067735119016E-001
3.0508474576271188E-001	-9.9496022789242133E-002
3.2203389830508472E-001	-8.4988215461232600E-002
3.3898305084745761E-001	-7.0313802128422434E-002
3.5593220338983050E-001	-5.5511994962030305E-002
3.7288135593220340E-001	-4.0604339973349578E-002
3.8983050847457629E-001	-2.5603089516620159E-002
4.0677966101694918E-001	-1.0518118517182033E-002
4.2372881355932202E-001	4.6377273905253589E-003
4.4067796610169491E-001	1.9844809679125257E-002
4.5762711864406780E-001	3.5074314529962611E-002
4.7457627118644069E-001	5.0287128487278510E-002
4.9152542372881358E-001	6.5433760639979827E-002
5.0847457627118642E-001	8.0455061943999220E-002
5.2542372881355937E-001	9.5283489414083308E-002
5.4237288135593220E-001	1.0984466704684462E-001
5.5932203389830504E-001	1.2405902067037855E-001
5.7627118644067798E-001	1.3784329043140173E-001
5.9322033898305082E-001	1.5111176852223479E-001
6.1016949152542377E-001	1.6377714449340872E-001
6.2711864406779660E-001	1.7575088805689865E-001
6.4406779661016944E-001	1.8694313597298629E-001
6.6101694915254239E-001	1.9726208674297396E-001
6.7796610169491522E-001	2.0661294443609851E-001
6.9491525423728817E-001	2.1489647040902243E-001
7.1186440677966101E-001	2.2200724050928894E-001
7.2881355932203384E-001	2.2783169992691793E-001
7.4576271186440679E-001	2.3224614692080728E-001
7.6271186440677963E-001	2.3511475008509142E-001
7.7966101694915257E-001	2.3628774022524757E-001
7.9661016949152541E-001	2.3559987392956694E-001
8.1355932203389836E-001	2.3286929582558813E-001
8.3050847457627119E-001	2.2789686731477016E-001
8.4745762711864403E-001	2.2046604959617461E-001
8.6440677966101698E-001	2.1034335207342533E-001
8.8135593220338981E-001	1.9727936551161057E-001
8.9830508474576276E-001	1.8101029694553028E-001
9.1525423728813560E-001	1.6125992017386334E-001
9.3220338983050843E-001	1.3774171462420856E-001
9.4915254237288138E-001	1.1016095450424127E-001
9.6610169491525422E-001	7.8216319444110616E-002
9.8305084745762716E-001	4.1600590101470200E-002
1.0000000000000000E+000	2.6025790564210354E-007
