x	y
0.0000000000000000E+000	-6.7893750408288534E-008
1.6949152542372881E-002	-1.0774473612494562E-002
3.3898305084745763E-002	-2.0148376581329636E-002
5.0847457627118647E-002	-2.8206243303171986E-002
6.7796610169491525E-002	-3.5032334490084145E-002
8.4745762711864403E-002	-4.0710024246442045E-002
1.0169491525423729E-001	-4.5321199322262647E-002
1.1864406779661017E-001	-4.8945724789682198E-002
1.3559322033898305E-001	-5.1660992593621932E-002
1.5254237288135594E-001	-5.3541540856641721E-002
1.6949152542372881E-001	-5.4658752888701305E-002
1.8644067796610170E-001	-5.5080624672399082E-002
2.0338983050847459E-001	-5.4871603399554533E-002
2.2033898305084745E-001	-5.4092487548977032E-002
2.3728813559322035E-001	-5.2800386201627046E-002
2.5423728813559321E-001	-5.1048730114403355E-002
2.7118644067796610E-001	-4.8887329130471495E-002
2.8813559322033899E-001	-4.6362470519937943E-002
3.0508474576271188E-001	-4.3517051342736854E-002
3.2203389830508472E-001	-4.0390741282831467E-002
3.3898305084745761E-001	-3.7020168849262458E-002
3.5593220338983050E-001	-3.3439128892915511E-002
3.7288135593220340E-001	-2.9678804997244863E-002
3.8983050847457629E-001	-2.5768005801093653E-002
4.0677966101694918E-001	-2.1733409921243927E-002
4.2372881355932202E-001	-1.7599819290445011E-002
4.4067796610169491E-001	-1.3390416800105776E-002
4.5762711864406780E-001	-9.1270285446435444E-003
4.7457627118644069E-001	-4.8303876532843279E-003
4.9152542372881358E-001	-5.2040029265356085E-004
5.0847457627118642E-001	3.7835883492001901E-003
5.2542372881355937E-001	8.0625273548212053E-003
5.4237288135593220E-001	1.2297394357587992E-002
5.5932203389830504E-001	1.6468929992403906E-002
5.7627118644067798E-001	2.0557374125018891E-002
5.9322033898305082E-001	2.4542203037144075E-002
6.1016949152542377E-001	2.8401869434621235E-002
6.2711864406779660E-001	3.2113544538661082E-002
6.4406779661016944E-001	3.5652864710175029E-002
6.6101694915254239E-001	3.8993682087557310E-002
6.7796610169491522E-001	4.2107822523404476E-002
6.9491525423728817E-001	4.4964850737626225E-002
7.1186440677966101E-001	4.7531846949733766E-002
7.2881355932203384E-001	4.9773195662892122E-002
7.4576271186440679E-001	5.1650391821528439E-002
7.6271186440677963E-001	5.3121866193874580E-002
7.7966101694915257E-001	5.4142835929527830E-002
7.9661016949152541E-001	5.4665183824094854E-002
8.1355932203389836E-001	5.4637372486267967E-002
8.3050847457627119E-001	5.4004399126332481E-002
8.4745762711864403E-001	5.2707796666801095E-002
8.6440677966101698E-001	5.0685689466361657E-002
8.8135593220338981E-001	4.7872907922667109E-002
8.9830508474576276E-001	4.4201172909333758E-002
9.1525423728813560E-001	3.9599351857759146E-002
9.3220338983050843E-001	3.3993799775765152E-002
9.4915254237288138E-001	2.7308783671388517E-002
9.6610169491525422E-001	1.9467004995644837E-002
9.8305084745762716E-001	1.0390214461309371E-002
1.0000000000000000E+000	6.5358775806622925E-008
