1	1e6
2	2.648
3	10.593
4	42.37
5	169.5
6	678.0083
7	2712.033
8	10848.13412
9	2.64847
10	1.324235
11	1.324235
12	1.324235
13	1.324235
14	1.324235
15	5.2969
16	21.1877
17	84.75104
18	339.00419
19	1356.0167
20	5424.067063
21	21696.2682
22	86785.07301
23	347140.29
24	347140.292
25	1388561
26	5554244
27	22216978
28	88867914
29	355471659
30	1421886636
31	5687546545
32	10000000000
33	10000000000
34	1e-6
